Character,X_Start,Y_Start,X_End,Y_End,Line_Number,Word_Number,Char_Number_in_Word,X_Center,Y_Center
e,2176,1736,2214,1790,12,159,3,2195.0,1750.5
d,2214,1736,2252,1790,12,159,4,2233.0,1756.0
e,2252,1736,2290,1790,12,159,5,2271.0,1750.5
 ,2290,1736,2328,1789,12,159,0,2309.0,1736.0
d,2328,1736,2366,1790,12,160,1,2347.0,1756.0
e,2366,1736,2404,1790,12,160,2,2385.0,1750.5
s,2404,1736,2442,1790,12,160,3,2423.0,1750.5
c,2442,1736,2480,1790,12,160,4,2461.0,1750.5
a,2480,1736,2518,1790,12,160,5,2499.0,1750.5
r,2518,1736,2556,1789,12,160,6,2537.0,1750.0
t,2556,1736,2594,1790,12,160,7,2575.0,1754.5
a,2594,1736,2632,1790,12,160,8,2613.0,1750.5
r,2632,1736,2670,1789,12,160,9,2651.0,1750.0
 ,2670,1736,2708,1789,12,160,0,2689.0,1736.0
q,2708,1736,2746,1801,12,161,1,2727.0,1756.0
u,2746,1736,2784,1790,12,161,2,2765.0,1750.0
e,2784,1736,2822,1790,12,161,3,2803.0,1750.5
 ,2822,1736,2860,1789,12,161,0,2841.0,1736.0
f,2860,1736,2898,1789,12,162,1,2879.0,1755.5
u,2898,1736,2936,1790,12,162,2,2917.0,1750.0
e,2936,1736,2974,1790,12,162,3,2955.0,1750.5
s,2974,1736,3012,1790,12,162,4,2993.0,1750.5
e,3012,1736,3050,1790,12,162,5,3031.0,1750.5
 ,3050,1736,3088,1789,12,162,0,3069.0,1736.0
c,3088,1736,3126,1790,12,163,1,3107.0,1750.5
o,3126,1736,3164,1790,12,163,2,3145.0,1750.5
n,3164,1736,3202,1789,12,163,3,3183.0,1750.0
t,3202,1736,3240,1790,12,163,4,3221.0,1754.5
r,3240,1736,3278,1789,12,163,5,3259.0,1750.0
a,3278,1736,3316,1790,12,163,6,3297.0,1750.5
n,10,1862,48,1915,13,164,1,29.0,1876.0
e,48,1862,86,1916,13,164,2,67.0,1876.5
a,86,1862,124,1916,13,164,3,105.0,1876.5
n,124,1862,162,1915,13,164,4,143.0,1876.0
d,162,1862,200,1916,13,164,5,181.0,1882.0
e,200,1862,238,1916,13,164,6,219.0,1876.5
r,238,1862,276,1915,13,164,7,257.0,1876.0
t,276,1862,314,1916,13,164,8,295.0,1880.5
a,314,1862,352,1916,13,164,9,333.0,1876.5
l,352,1862,390,1915,13,164,10,371.0,1881.5
e,390,1862,428,1916,13,164,11,409.0,1876.5
s,428,1862,466,1916,13,164,12,447.0,1876.5
.,466,1862,504,1916,13,164,13,485.0,1866.0
