Character,X_Start,Y_Start,X_End,Y_End,Line_Number,Word_Number,Char_Number_in_Word,X_Center,Y_Center
n,1796,1736,1834,1789,12,155,1,1815.0,1750.0
e,1834,1736,1872,1790,12,155,2,1853.0,1750.5
a,1872,1736,1910,1790,12,155,3,1891.0,1750.5
n,1910,1736,1948,1789,12,155,4,1929.0,1750.0
d,1948,1736,1986,1790,12,155,5,1967.0,1756.0
e,1986,1736,2024,1790,12,155,6,2005.0,1750.5
r,2024,1736,2062,1789,12,155,7,2043.0,1750.0
t,2062,1736,2100,1790,12,155,8,2081.0,1754.5
a,2100,1736,2138,1790,12,155,9,2119.0,1750.5
l,2138,1736,2176,1789,12,155,10,2157.0,1755.5
e,2176,1736,2214,1790,12,155,11,2195.0,1750.5
s,2214,1736,2252,1790,12,155,12,2233.0,1750.5
",",2252,1736,2290,1798,12,155,13,2271.0,1745.5
 ,2290,1736,2328,1789,12,155,0,2309.0,1736.0
m,2328,1736,2366,1789,12,156,1,2347.0,1750.0
u,2366,1736,2404,1790,12,156,2,2385.0,1750.0
y,2404,1736,2442,1801,12,156,3,2423.0,1755.5
 ,2442,1736,2480,1789,12,156,0,2461.0,1736.0
c,2480,1736,2518,1790,12,157,1,2499.0,1750.5
e,2518,1736,2556,1790,12,157,2,2537.0,1750.5
n,2556,1736,2594,1789,12,157,3,2575.0,1750.0
t,2594,1736,2632,1790,12,157,4,2613.0,1754.5
r,2632,1736,2670,1789,12,157,5,2651.0,1750.0
a,2670,1736,2708,1790,12,157,6,2689.0,1750.5
d,2708,1736,2746,1790,12,157,7,2727.0,1756.0
o,2746,1736,2784,1790,12,157,8,2765.0,1750.5
s,2784,1736,2822,1790,12,157,9,2803.0,1750.5
 ,2822,1736,2860,1789,12,157,0,2841.0,1736.0
e,2860,1736,2898,1790,12,158,1,2879.0,1750.5
n,2898,1736,2936,1789,12,158,2,2917.0,1750.0
 ,2936,1736,2974,1789,12,158,0,2955.0,1736.0
e,2974,1736,3012,1790,12,159,1,2993.0,1750.5
l,3012,1736,3050,1789,12,159,2,3031.0,1755.5
 ,3050,1736,3088,1789,12,159,0,3069.0,1736.0
c,3088,1736,3126,1790,12,160,1,3107.0,1750.5
o,3126,1736,3164,1790,12,160,2,3145.0,1750.5
n,3164,1736,3202,1789,12,160,3,3183.0,1750.0
s,3202,1736,3240,1790,12,160,4,3221.0,1750.5
u,3240,1736,3278,1790,12,160,5,3259.0,1750.0
m,3278,1736,3316,1789,12,160,6,3297.0,1750.0
o,3316,1736,3354,1790,12,160,7,3335.0,1750.5
 ,3354,1736,3392,1789,12,160,0,3373.0,1736.0
d,3392,1736,3430,1790,12,161,1,3411.0,1756.0
e,3430,1736,3468,1790,12,161,2,3449.0,1750.5
g,10,1862,48,1927,13,162,1,29.0,1882.0
r,48,1862,86,1915,13,162,2,67.0,1876.0
a,86,1862,124,1916,13,162,3,105.0,1876.5
n,124,1862,162,1915,13,162,4,143.0,1876.0
d,162,1862,200,1916,13,162,5,181.0,1882.0
e,200,1862,238,1916,13,162,6,219.0,1876.5
s,238,1862,276,1916,13,162,7,257.0,1876.5
 ,276,1862,314,1915,13,162,0,295.0,1862.0
a,314,1862,352,1916,13,163,1,333.0,1876.5
n,352,1862,390,1915,13,163,2,371.0,1876.0
i,390,1862,428,1915,13,163,3,409.0,1882.5
m,428,1862,466,1915,13,163,4,447.0,1876.0
a,466,1862,504,1916,13,163,5,485.0,1876.5
l,504,1862,542,1915,13,163,6,523.0,1881.5
e,542,1862,580,1916,13,163,7,561.0,1876.5
s,580,1862,618,1916,13,163,8,599.0,1876.5
.,618,1862,656,1916,13,163,9,637.0,1866.0
